;id_cliente;nombre;apellidoS   ;FECHA NACIMIENTO;ciudad;fecha_registro  ;ultima_compra
1402;1403.0;Diego;Gómez;09/02/1995;Cali;02/02/2022;01/04/2022
1403;1404.0;Pedro;López;24/04/1990;Medellín;07/03/2022;24/03/2022
1404;1405.0;Elena;García;13/08/1959;Medellín;05/03/2022;03/04/2022
1405;1406.0;Rosa;Gómez;24/11/1977;Medellín;11/03/2022;20/02/2022
1406;1407.0;Elena;Pérez;03/09/1950;Cartagena;14/02/2022;09/03/2022
1407;1408.0;Diego;Hernández;29/06/1955;Cali;31/03/2022;21/03/2022
1408;1409.0;Luis;Ramírez;17/01/2001;Cartagena;17/02/2022;26/02/2022
1409;1410.0;Carlos;Rodríguez;12/06/1990;Barranquilla;23/03/2022;22/01/2022
1410;1411.0;Pedro;Gómez;15/12/1957;Bogotá;12/02/2022;13/01/2022
1411;1412.0;Elena;López;03/07/1951;Cartagena;20/01/2022;05/03/2022
1412;1413.0;Juan;Martínez;27/02/1985;Bogotá;11/02/2022;13/03/2022
1413;1414.0;Luis;Sánchez;23/11/1979;Medellín;05/03/2022;27/02/2022
1414;1415.0;Ana;Rodríguez;24/11/1950;Bogotá;05/03/2022;08/04/2022
1415;1416.0;Juan;Martínez;16/10/1999;Bogotá;02/02/2022;20/03/2022
1416;1417.0;Marta;Hernández;27/07/1991;Medellín;15/02/2022;06/01/2022
1417;1418.0;Pedro;Martínez;14/12/1970;Cartagena;01/04/2022;04/04/2022
1418;1419.0;Juan;Pérez;29/04/1954;Barranquilla;25/03/2022;11/03/2022
1419;1420.0;Elena;Díaz;14/02/2005;Bogotá;27/01/2022;03/04/2022
1420;1421.0;Pedro;García;11/08/1956;Bogotá;06/01/2022;18/02/2022
1421;1422.0;Elena;Hernández;21/04/1997;Cali;08/01/2022;28/02/2022
1422;1423.0;Diego;Rodríguez;24/04/1971;Medellín;22/01/2022;24/01/2022
1423;1424.0;Elena;Pérez;12/08/1983;Bogotá;10/01/2022;06/01/2022
1424;1425.0;Ana;López;11/02/1961;Barranquilla;10/01/2022;24/02/2022
1425;1426.0;Juan;Sánchez;14/02/1962;Cartagena;15/01/2022;10/01/2022
1426;1427.0;Juan;Pérez;27/09/2001;Cali;31/01/2022;20/02/2022
1427;1428.0;Sofía;Sánchez;14/02/1970;Cartagena;08/02/2022;06/02/2022
1428;1429.0;Rosa;Hernández;24/05/1954;Bogotá;08/04/2022;05/04/2022
1429;1430.0;Elena;Hernández;25/02/1987;Medellín;10/02/2022;07/04/2022
1430;1431.0;Sofía;García;12/02/1980;Cartagena;09/04/2022;21/02/2022
1431;1432.0;Rosa;Sánchez;01/12/1990;Barranquilla;15/02/2022;04/04/2022
1432;1433.0;Juan;Díaz;03/11/1954;Cartagena;30/01/2022;17/01/2022
1433;1434.0;Rosa;Ramírez;04/05/1972;Cali;07/04/2022;04/04/2022
1434;1435.0;Carlos;Hernández;05/04/1973;Bogotá;18/01/2022;18/01/2022
1435;1436.0;Diego;Ramírez;30/10/1982;Bogotá;05/02/2022;21/01/2022
1436;1437.0;Elena;Díaz;04/11/2000;Barranquilla;18/03/2022;04/02/2022
1437;1438.0;Marta;López;23/03/2001;Cartagena;09/01/2022;09/02/2022
1438;1439.0;Juan;Gómez;31/05/1975;Cartagena;29/03/2022;17/02/2022
1439;1440.0;Rosa;Gómez;14/10/1966;Cali;15/03/2022;28/03/2022
1440;1441.0;Ana;Ramírez;29/05/1988;Cali;02/01/2022;20/01/2022
1441;1442.0;Rosa;Pérez;21/06/1958;Cartagena;12/01/2022;25/02/2022
1442;1443.0;Sofía;Martínez;21/07/1968;Cartagena;17/02/2022;05/04/2022
1443;1444.0;Ana;Martínez;02/08/1977;Medellín;05/02/2022;04/04/2022
1444;1445.0;Diego;Martínez;15/02/1981;Barranquilla;01/04/2022;10/02/2022
1445;1446.0;Diego;Pérez;04/05/1972;Barranquilla;28/01/2022;03/02/2022
1446;1447.0;Pedro;Sánchez;15/09/1962;Cali;07/04/2022;28/03/2022
1447;1448.0;Luis;Ramírez;16/02/1984;Cartagena;19/03/2022;26/03/2022
1448;1449.0;Diego;Hernández;10/10/1962;Medellín;27/01/2022;22/02/2022
1449;1450.0;Marta;Hernández;26/06/1992;Medellín;07/01/2022;29/03/2022
1450;1451.0;Pedro;Díaz;12/03/1957;Bogotá;04/03/2022;21/03/2022
1451;1452.0;Luis;Hernández;22/12/1970;Bogotá;28/02/2022;02/03/2022
1452;1453.0;Diego;Martínez;23/11/1990;Medellín;30/01/2022;08/03/2022
1453;1454.0;Sofía;López;25/06/1951;Barranquilla;23/01/2022;13/01/2022
1454;1455.0;Ana;Gómez;19/05/1963;Medellín;11/01/2022;05/01/2022
1455;1456.0;Sofía;López;21/01/1997;Cali;14/03/2022;11/01/2022
1456;1457.0;Elena;García;24/06/1967;Cali;19/01/2022;16/01/2022
1457;1458.0;Ana;Ramírez;18/10/1962;Cali;24/03/2022;09/03/2022
1458;1459.0;Marta;Gómez;08/11/1985;Cali;30/01/2022;02/03/2022
1459;1460.0;Diego;Díaz;25/02/2003;Bogotá;11/01/2022;10/04/2022
1460;1461.0;Diego;Rodríguez;23/09/1978;Cali;23/03/2022;03/02/2022
1461;1462.0;Elena;García;21/06/1993;Bogotá;30/01/2022;19/03/2022
1462;1463.0;Pedro;Martínez;12/01/1994;Cali;04/02/2022;24/01/2022
1463;1464.0;Marta;López;11/03/1970;Medellín;15/01/2022;31/01/2022
1464;1465.0;Diego;García;23/10/1988;Medellín;01/03/2022;10/01/2022
1465;1466.0;Elena;Hernández;09/10/1978;Barranquilla;05/02/2022;05/02/2022
1466;1467.0;Ana;Díaz;28/12/1956;Barranquilla;21/02/2022;19/03/2022
1467;1468.0;Ana;Martínez;16/01/1955;Cartagena;01/03/2022;06/04/2022
1468;1469.0;Sofía;Sánchez;11/03/1954;Cartagena;06/03/2022;24/03/2022
1469;1470.0;Marta;Hernández;13/02/1972;Cali;04/01/2022;01/02/2022
1470;1471.0;Marta;Martínez;11/10/1952;Medellín;06/03/2022;09/01/2022
1471;1472.0;Sofía;López;02/09/1998;Cartagena;13/02/2022;05/04/2022
1472;1473.0;Rosa;Hernández;01/08/1950;Medellín;01/03/2022;23/01/2022
1473;1474.0;Rosa;Pérez;29/12/1991;Bogotá;25/03/2022;09/03/2022
1474;1475.0;Juan;Sánchez;14/02/1997;Bogotá;29/01/2022;06/01/2022
1475;1476.0;Pedro;López;18/12/1990;Cartagena;26/03/2022;31/03/2022
1476;1477.0;Ana;Hernández;12/08/1999;Cartagena;06/02/2022;12/02/2022
1477;1478.0;Elena;Díaz;01/06/1989;Barranquilla;02/04/2022;12/03/2022
1478;1479.0;Rosa;García;15/11/1955;Bogotá;07/02/2022;05/04/2022
1479;1480.0;Diego;García;14/03/1955;Cartagena;02/03/2022;12/02/2022
1480;1481.0;Luis;Ramírez;21/01/1989;Medellín;24/01/2022;18/03/2022
1481;1482.0;Sofía;Rodríguez;31/10/2004;Medellín;23/03/2022;21/01/2022
1482;1483.0;Rosa;García;25/03/1956;Medellín;21/01/2022;04/04/2022
1483;1484.0;Sofía;Martínez;22/06/1977;Cartagena;10/03/2022;19/01/2022
1484;1485.0;Ana;Martínez;11/06/2003;Cali;01/03/2022;11/03/2022
1485;1486.0;Rosa;Pérez;20/05/1953;Barranquilla;20/03/2022;24/02/2022
1486;1487.0;Elena;Pérez;01/12/1987;Cartagena;07/02/2022;07/02/2022
1487;1488.0;Luis;Gómez;21/01/1997;Cali;18/02/2022;22/02/2022
1488;1489.0;Sofía;Sánchez;01/10/1959;Cali;25/01/2022;09/04/2022
1489;1490.0;Rosa;Ramírez;26/02/1974;Cartagena;17/02/2022;03/04/2022
1490;1491.0;Carlos;Hernández;09/01/1985;Cartagena;21/03/2022;10/01/2022
1491;1492.0;Pedro;Sánchez;29/06/1982;Bogotá;31/01/2022;05/01/2022
1492;1493.0;Rosa;Díaz;25/08/1955;Cali;20/02/2022;25/01/2022
1493;1494.0;Marta;García;07/03/1966;Cartagena;26/02/2022;10/04/2022
1494;1495.0;Ana;Sánchez;30/08/1965;Cartagena;16/03/2022;12/03/2022
1495;1496.0;Carlos;Rodríguez;17/01/1950;Cartagena;25/03/2022;05/01/2022
1496;1497.0;Juan;Sánchez;05/06/1950;Barranquilla;08/04/2022;04/03/2022
1497;1498.0;Carlos;García;11/12/1996;Cartagena;01/04/2022;04/01/2022
1498;1499.0;Elena;Sánchez;14/02/1978;Medellín;03/02/2022;06/02/2022
1499;1500.0;Ana;Sánchez;03/01/1991;Cartagena;08/03/2022;23/03/2022
1500;1501.0;Rosa;Rodríguez;22/03/1998;Cartagena;06/04/2022;19/02/2022
1501;1502.0;Juan;Gómez;27/12/1953;Medellín;25/02/2022;20/01/2022
1502;1503.0;Elena;García;05/07/1984;Cali;05/04/2022;08/04/2022
1503;1504.0;Rosa;Gómez;28/12/1956;Barranquilla;21/02/2022;13/01/2022
1504;1505.0;Rosa;Martínez;04/04/1951;Cartagena;07/04/2022;05/02/2022
1505;1506.0;Rosa;López;26/09/1995;Barranquilla;27/03/2022;13/03/2022
1506;1507.0;Ana;Hernández;22/08/1981;Barranquilla;13/02/2022;21/02/2022
1507;1508.0;Diego;Ramírez;06/08/1984;Bogotá;10/03/2022;10/03/2022
1508;1509.0;Pedro;Díaz;01/01/1950;Cartagena;22/03/2022;21/03/2022
1509;1510.0;Juan;García;09/11/1964;Barranquilla;31/03/2022;02/04/2022
1510;1511.0;Sofía;Martínez;13/01/1981;Bogotá;23/03/2022;06/01/2022
1511;1512.0;Carlos;Martínez;21/04/1997;Bogotá;06/03/2022;22/03/2022
1512;1513.0;Sofía;Ramírez;26/01/1953;Medellín;03/02/2022;08/04/2022
1513;1514.0;Luis;Gómez;23/02/1954;Cali;20/01/2022;25/02/2022
1514;1515.0;Ana;Gómez;21/04/1970;Cartagena;29/03/2022;19/01/2022
1515;1516.0;Sofía;Gómez;10/08/1980;Cali;04/03/2022;10/02/2022
1516;1517.0;Ana;Rodríguez;10/08/1961;Medellín;10/03/2022;01/02/2022
1517;1518.0;Ana;Martínez;15/11/1990;Barranquilla;25/03/2022;14/01/2022
1518;1519.0;Sofía;Martínez;14/09/2002;Medellín;02/04/2022;27/02/2022
1519;1520.0;Elena;Pérez;05/07/1960;Medellín;23/01/2022;23/02/2022
1520;1521.0;Ana;Díaz;16/03/1996;Bogotá;11/03/2022;23/01/2022
1521;1522.0;Rosa;Rodríguez;12/06/1995;Medellín;23/03/2022;14/03/2022
1522;1523.0;Diego;Pérez;07/11/1963;Cartagena;31/01/2022;26/02/2022
1523;1524.0;Pedro;Pérez;08/01/1966;Medellín;20/01/2022;02/03/2022
1524;1525.0;Marta;Martínez;11/11/2002;Cali;30/03/2022;26/03/2022
1525;1526.0;Marta;Martínez;09/04/1996;Cartagena;18/03/2022;17/03/2022
1526;1527.0;Pedro;Gómez;08/02/1984;Cartagena;19/01/2022;23/03/2022
1527;1528.0;Ana;Ramírez;31/12/1973;Cartagena;02/04/2022;28/01/2022
1528;1529.0;Diego;Ramírez;21/02/1980;Medellín;02/04/2022;10/04/2022
1529;1530.0;Rosa;Sánchez;28/04/1991;Cartagena;28/02/2022;26/02/2022
1530;1531.0;Rosa;Rodríguez;20/04/2002;Cartagena;27/02/2022;29/01/2022
1531;1532.0;Carlos;Sánchez;19/10/1976;Barranquilla;05/03/2022;05/01/2022
1532;1533.0;Elena;García;23/05/1978;Bogotá;10/04/2022;29/03/2022
1533;1534.0;Sofía;Martínez;18/03/1967;Cartagena;10/03/2022;29/01/2022
1534;1535.0;Ana;Díaz;31/05/1983;Cartagena;12/01/2022;22/01/2022
1535;1536.0;Elena;López;11/10/1960;Cali;08/04/2022;04/01/2022
1536;1537.0;Pedro;Martínez;25/04/1993;Barranquilla;12/02/2022;15/02/2022
1537;1538.0;Diego;Gómez;16/11/1953;Barranquilla;13/01/2022;03/04/2022
1538;1539.0;Ana;Sánchez;06/08/1984;Cali;07/02/2022;07/04/2022
1539;1540.0;Rosa;García;16/11/1969;Bogotá;04/02/2022;02/03/2022
1540;1541.0;Pedro;Ramírez;05/04/1992;Cartagena;05/01/2022;15/02/2022
1541;1542.0;Rosa;Sánchez;05/07/1952;Medellín;11/01/2022;17/02/2022
1542;1543.0;Diego;Pérez;09/05/1952;Medellín;16/03/2022;10/04/2022
1543;1544.0;Carlos;Ramírez;08/01/1971;Cartagena;16/03/2022;16/02/2022
1544;1545.0;Ana;López;17/11/1988;Cartagena;13/03/2022;20/02/2022
1545;1546.0;Luis;García;11/04/1983;Bogotá;11/02/2022;25/02/2022
1546;1547.0;Diego;Pérez;16/06/1959;Medellín;02/01/2022;06/01/2022
1547;1548.0;Ana;Martínez;03/09/1993;Barranquilla;11/03/2022;14/03/2022
1548;1549.0;Sofía;Ramírez;16/01/1998;Cali;29/01/2022;08/01/2022
1549;1550.0;Pedro;Ramírez;16/03/1953;Cali;22/03/2022;08/03/2022
1550;1551.0;Diego;Ramírez;23/07/1979;Cali;03/03/2022;11/03/2022
1551;1552.0;Sofía;Ramírez;06/12/2005;Barranquilla;18/02/2022;16/02/2022
1552;1553.0;Elena;López;14/02/1994;Medellín;28/01/2022;28/02/2022
1553;1554.0;Sofía;Ramírez;27/07/1959;Cali;07/01/2022;08/01/2022
1554;1555.0;Elena;Rodríguez;29/08/2002;Bogotá;25/02/2022;28/02/2022
1555;1556.0;Elena;García;12/04/1994;Cali;14/01/2022;20/01/2022
1556;1557.0;Luis;López;02/08/2004;Bogotá;04/02/2022;11/02/2022
1557;1558.0;Ana;Sánchez;26/02/1955;Bogotá;05/04/2022;07/02/2022
1558;1559.0;Diego;Gómez;25/02/1984;Cartagena;26/02/2022;25/02/2022
1559;1560.0;Marta;Díaz;07/01/1995;Medellín;03/03/2022;01/02/2022
1560;1561.0;Luis;García;17/10/1975;Barranquilla;27/02/2022;18/02/2022
1561;1562.0;Rosa;Díaz;02/08/1996;Bogotá;26/02/2022;17/01/2022
1562;1563.0;Diego;Gómez;30/06/1953;Cartagena;22/02/2022;12/03/2022
1563;1564.0;Luis;Gómez;31/10/1969;Cartagena;01/03/2022;21/03/2022
1564;1565.0;Luis;Rodríguez;31/03/1955;Barranquilla;28/01/2022;30/01/2022
1565;1566.0;Rosa;Ramírez;15/02/1981;Bogotá;31/03/2022;21/01/2022
1566;1567.0;Juan;Pérez;11/02/1961;Medellín;20/02/2022;28/03/2022
1567;1568.0;Elena;López;07/09/1973;Cali;06/03/2022;23/02/2022
1568;1569.0;Juan;Díaz;30/07/1952;Cali;04/03/2022;16/02/2022
1569;1570.0;Marta;Martínez;23/06/1972;Cartagena;08/01/2022;05/03/2022
1570;1571.0;Marta;Díaz;22/10/2001;Medellín;12/02/2022;18/01/2022
1571;1572.0;Carlos;Pérez;02/10/1957;Cartagena;31/03/2022;07/03/2022
1572;1573.0;Juan;Rodríguez;16/05/1973;Barranquilla;04/02/2022;02/01/2022
1573;1574.0;Diego;Ramírez;02/12/1966;Cali;07/01/2022;25/02/2022
1574;1575.0;Juan;Pérez;19/03/2005;Cartagena;03/01/2022;12/02/2022
1575;1576.0;Luis;Martínez;26/08/1950;Barranquilla;18/03/2022;13/03/2022
1576;1577.0;Rosa;Pérez;12/09/1996;Bogotá;29/01/2022;31/03/2022
1577;1578.0;Juan;Ramírez;03/12/1980;Barranquilla;20/01/2022;28/03/2022
1578;1579.0;Rosa;Sánchez;20/07/1978;Barranquilla;27/03/2022;09/01/2022
1579;1580.0;Marta;Ramírez;21/02/1983;Medellín;23/03/2022;08/02/2022
1580;1581.0;Juan;Rodríguez;15/02/1973;Cali;25/03/2022;28/03/2022
1581;1582.0;Ana;Hernández;26/04/1964;Bogotá;09/02/2022;20/02/2022
1582;1583.0;Carlos;García;04/01/2005;Barranquilla;03/03/2022;12/03/2022
1583;1584.0;Sofía;Martínez;06/07/2003;Medellín;01/03/2022;16/03/2022
1584;1585.0;Elena;Ramírez;20/03/1957;Barranquilla;27/03/2022;23/01/2022
1585;1586.0;Pedro;López;09/02/1960;Bogotá;08/03/2022;11/03/2022
1586;1587.0;Elena;Sánchez;04/02/1980;Medellín;10/03/2022;06/03/2022
1587;1588.0;Sofía;Rodríguez;29/11/1952;Medellín;24/02/2022;12/03/2022
1588;1589.0;Juan;Hernández;18/08/1977;Barranquilla;18/01/2022;24/01/2022
1589;1590.0;Pedro;Rodríguez;21/12/1975;Barranquilla;22/02/2022;22/03/2022
1590;1591.0;Ana;Hernández;11/11/1970;Medellín;08/03/2022;09/01/2022
1591;1592.0;Diego;Sánchez;01/07/1964;Barranquilla;04/03/2022;14/02/2022
1592;1593.0;Elena;Martínez;22/02/1959;Barranquilla;17/03/2022;19/01/2022
1593;1594.0;Rosa;Martínez;20/09/2004;Cali;19/02/2022;13/02/2022
1594;1595.0;Sofía;Martínez;21/01/1981;Medellín;26/01/2022;31/03/2022
1595;1596.0;Luis;Hernández;02/11/2002;Barranquilla;04/04/2022;18/03/2022
1596;1597.0;Pedro;Hernández;02/05/2003;Medellín;05/03/2022;17/03/2022
1597;1598.0;Pedro;Rodríguez;20/03/1973;Bogotá;19/02/2022;15/03/2022
1598;1599.0;Rosa;Ramírez;11/11/1967;Cali;12/01/2022;01/01/2022
1599;1600.0;Rosa;Ramírez;07/03/1974;Cali;16/03/2022;04/04/2022
1600;1601.0;Sofía;Ramírez;17/08/1974;Cali;05/01/2022;20/03/2022
1601;1602.0;Ana;Pérez;25/10/1951;Medellín;03/01/2022;01/03/2022
1602;1603.0;Diego;Gómez;20/01/1967;Cali;03/02/2022;01/04/2022
1603;1604.0;Marta;Díaz;07/05/1997;Bogotá;18/02/2022;18/02/2022
1604;1605.0;Ana;Gómez;26/08/1966;Cartagena;19/03/2022;12/02/2022
1605;1606.0;Rosa;Sánchez;25/04/1982;Cartagena;22/02/2022;19/02/2022
1606;1607.0;Sofía;López;10/07/1991;Barranquilla;03/03/2022;11/01/2022
1607;1608.0;Juan;Martínez;07/10/1956;Bogotá;16/03/2022;09/03/2022
1608;1609.0;Pedro;Gómez;14/07/1995;Bogotá;01/02/2022;11/03/2022
1609;1610.0;Luis;Ramírez;11/09/1990;Barranquilla;18/03/2022;31/03/2022
1610;1611.0;Diego;Sánchez;08/04/1963;Barranquilla;10/02/2022;12/01/2022
1611;1612.0;Pedro;Díaz;29/02/1980;Bogotá;03/02/2022;17/02/2022
1612;1613.0;Pedro;Pérez;20/06/1963;Cali;20/02/2022;22/02/2022
1613;1614.0;Luis;Pérez;09/04/1961;Cartagena;01/04/2022;10/01/2022
1614;1615.0;Diego;Ramírez;22/12/2002;Bogotá;15/01/2022;26/02/2022
1615;1616.0;Sofía;López;23/07/1990;Cartagena;09/02/2022;28/03/2022
1616;1617.0;Ana;Díaz;12/03/1960;Barranquilla;17/02/2022;08/02/2022
1617;1618.0;Pedro;Ramírez;18/10/1997;Bogotá;08/03/2022;09/01/2022
1618;1619.0;Marta;Hernández;15/05/1994;Cartagena;20/01/2022;10/01/2022
1619;1620.0;Sofía;Martínez;10/04/1988;Bogotá;03/02/2022;24/02/2022
1620;1621.0;Ana;Pérez;09/10/2002;Cartagena;13/01/2022;02/04/2022
1621;1622.0;Diego;Martínez;05/12/1959;Bogotá;17/02/2022;12/02/2022
1622;1623.0;Elena;Martínez;30/10/1982;Cali;11/01/2022;02/01/2022
1623;1624.0;Elena;Rodríguez;04/11/2000;Cali;05/01/2022;18/03/2022
1624;1625.0;Carlos;Sánchez;02/01/1988;Cali;06/02/2022;07/02/2022
1625;1626.0;Juan;Sánchez;04/10/1979;Cali;09/01/2022;08/02/2022
1626;1627.0;Ana;Ramírez;29/08/1986;Cartagena;07/04/2022;17/01/2022
1627;1628.0;Diego;Sánchez;02/03/1994;Bogotá;09/01/2022;21/03/2022
1628;1629.0;Elena;Pérez;09/10/1967;Barranquilla;01/03/2022;04/04/2022
1629;1630.0;Pedro;Sánchez;08/01/1990;Cartagena;06/01/2022;05/02/2022
1630;1631.0;Juan;Díaz;09/02/1971;Barranquilla;04/02/2022;25/02/2022
1631;1632.0;Sofía;López;08/04/1990;Medellín;17/03/2022;04/01/2022
1632;1633.0;Elena;Díaz;05/03/2003;Medellín;14/01/2022;07/03/2022
1633;1634.0;Sofía;Díaz;18/02/1974;Cartagena;01/01/2022;18/01/2022
1634;1635.0;Pedro;Ramírez;04/05/1953;Bogotá;15/01/2022;17/02/2022
1635;1636.0;Ana;Sánchez;10/04/1980;Cartagena;09/01/2022;22/01/2022
1636;1637.0;Sofía;Pérez;11/03/1997;Barranquilla;27/01/2022;30/03/2022
1637;1638.0;Elena;Gómez;07/03/1969;Cartagena;23/02/2022;13/03/2022
1638;1639.0;Sofía;Sánchez;07/03/2001;Cartagena;29/01/2022;14/03/2022
1639;1640.0;Juan;Pérez;09/10/1983;Cartagena;24/03/2022;31/03/2022
1640;1641.0;Pedro;Ramírez;20/03/1976;Medellín;29/01/2022;22/02/2022
1641;1642.0;Luis;García;04/09/1972;Cartagena;18/03/2022;04/04/2022
1642;1643.0;Ana;Martínez;24/03/1996;Barranquilla;20/02/2022;12/02/2022
1643;1644.0;Marta;Rodríguez;07/09/1954;Cartagena;24/02/2022;26/01/2022
1644;1645.0;Ana;López;20/05/1961;Barranquilla;05/03/2022;15/03/2022
1645;1646.0;Rosa;García;25/09/1976;Bogotá;09/02/2022;19/01/2022
1646;1647.0;Diego;López;27/08/1964;Cali;31/01/2022;03/04/2022
1647;1648.0;Elena;Pérez;18/08/1961;Cali;08/02/2022;15/02/2022
1648;1649.0;Marta;Pérez;16/09/1957;Cali;16/01/2022;30/01/2022
1649;1650.0;Juan;Díaz;03/05/1966;Cali;18/02/2022;21/02/2022
1650;1651.0;Rosa;Sánchez;04/08/1991;Medellín;22/03/2022;17/03/2022
1651;1652.0;Sofía;Gómez;06/05/1983;Cali;01/02/2022;05/02/2022
1652;1653.0;Ana;Martínez;21/02/1991;Cartagena;07/01/2022;05/04/2022
1653;1654.0;Ana;Martínez;21/08/1994;Barranquilla;07/01/2022;02/02/2022
1654;1655.0;Diego;Gómez;10/11/1999;Cartagena;31/03/2022;24/03/2022
1655;1656.0;Rosa;Díaz;23/10/1961;Cali;13/03/2022;21/03/2022
1656;1657.0;Juan;Hernández;01/04/1988;Bogotá;04/01/2022;12/01/2022
1657;1658.0;Rosa;Díaz;02/09/1990;Medellín;07/03/2022;17/03/2022
1658;1659.0;Sofía;Ramírez;12/12/1956;Barranquilla;09/02/2022;04/04/2022
1659;1660.0;Pedro;Hernández;12/07/2005;Bogotá;19/01/2022;30/01/2022
1660;1661.0;Sofía;Ramírez;02/05/1995;Cartagena;06/01/2022;14/03/2022
1661;1662.0;Rosa;García;23/12/1981;Cali;06/02/2022;09/01/2022
1662;1663.0;Rosa;Sánchez;16/04/1974;Barranquilla;06/01/2022;10/02/2022
1663;1664.0;Juan;Díaz;13/10/1955;Cartagena;07/03/2022;07/03/2022
1664;1665.0;Carlos;García;21/04/2005;Medellín;20/02/2022;05/04/2022
1665;1666.0;Ana;Pérez;11/09/1990;Medellín;28/03/2022;09/01/2022
1666;1667.0;Rosa;Martínez;17/06/1970;Bogotá;04/01/2022;15/02/2022
1667;1668.0;Luis;Hernández;12/02/2004;Barranquilla;27/02/2022;04/01/2022
1668;1669.0;Pedro;Sánchez;08/04/1963;Barranquilla;27/01/2022;02/04/2022
1669;1670.0;Sofía;Ramírez;25/06/1986;Barranquilla;07/01/2022;15/03/2022
1670;1671.0;Elena;Pérez;14/08/1954;Cartagena;16/01/2022;25/02/2022
1671;1672.0;Ana;Hernández;18/03/1951;Medellín;20/03/2022;28/03/2022
1672;1673.0;Diego;Martínez;11/12/1988;Cali;01/01/2022;25/01/2022
1673;1674.0;Rosa;Sánchez;20/03/1976;Cali;16/02/2022;07/03/2022
1674;1675.0;Elena;Gómez;12/01/1967;Cali;09/03/2022;04/02/2022
1675;1676.0;Sofía;Sánchez;11/11/2002;Barranquilla;17/03/2022;10/02/2022
1676;1677.0;Sofía;Pérez;17/10/1994;Cali;30/03/2022;12/01/2022
1677;1678.0;Luis;López;23/09/1959;Cartagena;05/03/2022;13/03/2022
1678;1679.0;Marta;Gómez;23/04/2003;Bogotá;08/01/2022;12/02/2022
1679;1680.0;Luis;Ramírez;23/10/2004;Cartagena;15/03/2022;26/02/2022
1680;1681.0;Diego;López;06/08/1992;Bogotá;22/03/2022;07/01/2022
1681;1682.0;Diego;Pérez;15/10/2004;Cali;26/02/2022;22/01/2022
1682;1683.0;Carlos;Martínez;29/01/1986;Cali;09/03/2022;31/01/2022
1683;1684.0;Ana;Rodríguez;07/03/1969;Medellín;26/03/2022;08/02/2022
1684;1685.0;Rosa;Pérez;18/08/1985;Bogotá;15/02/2022;10/01/2022
1685;1686.0;Sofía;Díaz;11/09/1966;Cali;26/03/2022;12/03/2022
1686;1687.0;Pedro;Hernández;21/07/1957;Medellín;21/03/2022;02/03/2022
1687;1688.0;Rosa;Hernández;19/07/1986;Cartagena;11/02/2022;02/02/2022
1688;1689.0;Elena;López;21/08/1975;Cartagena;05/01/2022;18/02/2022
1689;1690.0;Sofía;Sánchez;05/01/1981;Medellín;28/03/2022;01/03/2022
1690;1691.0;Sofía;Díaz;11/01/1983;Bogotá;10/01/2022;15/02/2022
1691;1692.0;Elena;Hernández;22/08/1981;Barranquilla;02/03/2022;02/02/2022
1692;1693.0;Sofía;Sánchez;03/12/1996;Cartagena;16/03/2022;12/01/2022
1693;1694.0;Rosa;Gómez;30/12/1986;Cali;25/02/2022;08/04/2022
1694;1695.0;Ana;Hernández;25/06/1951;Bogotá;04/03/2022;18/03/2022
1695;1696.0;Sofía;Rodríguez;12/04/1967;Medellín;19/03/2022;16/03/2022
1696;1697.0;Pedro;Rodríguez;19/09/1966;Medellín;01/01/2022;03/04/2022
1697;1698.0;Sofía;Pérez;18/10/1962;Barranquilla;02/01/2022;27/01/2022
1698;1699.0;Diego;Díaz;10/09/1987;Bogotá;02/03/2022;10/01/2022
1699;1700.0;Pedro;Gómez;28/07/1997;Barranquilla;20/03/2022;15/01/2022
1700;1701.0;Sofía;López;15/09/1994;Medellín;27/01/2022;16/02/2022
1701;1702.0;Juan;Díaz;07/03/1974;Cali;27/01/2022;14/02/2022
1702;1703.0;Juan;Hernández;20/09/1953;Cartagena;05/04/2022;23/01/2022
1703;1704.0;Diego;Sánchez;22/12/2002;Barranquilla;06/01/2022;05/04/2022
1704;1705.0;Luis;Gómez;18/12/1958;Bogotá;01/03/2022;02/01/2022
1705;1706.0;Pedro;Díaz;22/10/1966;Cartagena;10/04/2022;18/01/2022
1706;1707.0;Carlos;Martínez;14/05/1983;Cartagena;10/04/2022;31/03/2022
1707;1708.0;Sofía;Díaz;03/04/1983;Barranquilla;09/01/2022;16/02/2022
1708;1709.0;Marta;Pérez;08/11/1977;Bogotá;11/02/2022;03/02/2022
1709;1710.0;Diego;García;29/03/1968;Cali;19/03/2022;30/03/2022
1710;1711.0;Elena;Hernández;10/03/2002;Barranquilla;13/01/2022;31/03/2022
1711;1712.0;Carlos;López;28/01/1975;Medellín;08/04/2022;26/02/2022
1712;1713.0;Pedro;Díaz;12/07/1981;Medellín;31/01/2022;26/03/2022
1713;1714.0;Ana;Pérez;24/04/1995;Cartagena;21/03/2022;09/01/2022
1714;1715.0;Carlos;Martínez;14/07/1987;Cali;12/03/2022;05/04/2022
1715;1716.0;Sofía;Rodríguez;07/09/1954;Cartagena;14/03/2022;23/03/2022
1716;1717.0;Carlos;Ramírez;17/12/1987;Medellín;16/01/2022;16/02/2022
1717;1718.0;Sofía;Gómez;02/07/1999;Bogotá;15/03/2022;20/01/2022
1718;1719.0;Sofía;Martínez;10/09/1955;Cartagena;29/01/2022;04/01/2022
